"Чашечка трубчато-колокольчатая, 8-9 мм длиной, с 15 заметными жилками, опушенная более длинными нежелезистыми и более короткими железистыми волосками, почти двугубая, с тремя слегка сросшимися верхними и свободными нижними треугольно-ланцетными зубцами 3-4 мм длиной, на верхушке заостренными, но не остистыми.",0
Цветки сидячие или на цветоножках 1-2 мм длиной.,0
Вершины нерок с одним апикальным шипом (рис. 1).,0
"Межсосудистая поровость точечная очередная, окаймленные поры расположены свободно.",0
"Плотность, измеренная методом уравновешивания в тяжелых жидко стях, составляет 2.66(1) г/см3.",0
"Распределение, которое обусловлено только вкладом КЭД, является фоном, значительно превышающим эффект, обусловленный ТФ.",1
"Урамарсит образует несовершенные пластинчатые кристаллиты до 2 мм и пленочные образования, реже встречается в форме уплощенных квадратных кристаллов размеров до 0.1 мм с основными формами (001), реже (010).",0
"Благодаря взаимодействию различных языковых средств высказывания Фр всегда выступают по сравнению с их аналогами на уровне Фп, с одной стороны, как функции более конкретные (из нескольких обобщенных возможностей реализуется одна, выступающая в том или ином конкретном варианте), а с другой - как обогащенные дополнительными элементами, обусловленными результатами лексико-грамматического взаимодействия, контекстом и речевой ситуацией.",1
"Зонтики 3-8 см в диам., 3-4 (5)-лучевые; лучи 2-4 см дл., немного неравные, слегка ребристые.",0
Опушение груди и брюшка светлое.,0
"Двух-трехрядные лучи могут быть без однорядных окончаний или с короткими, однорядными окончаниями из 2-6 клеток, расположенных чаще с одной стороны луча.",0
"Мандибула 3-зубчатая, с большим нижним зубцом, ее высота у основания (см. сбоку) в 2 раза больше наименьшего расстояния между выемкой и верхним мандибулярным килем.",0
Самцы имеют аксиллярные пластинки.,0
Основным условием научного мировоззрения стали объективность и независимость явления от наблюдателя;,1
Такие модификации системы называются энантиоморфными.,1
"""Для общей теории индивидуального сознания главное состоит в том, что деятельность конкретных индивидов всегда остается """"втиснутой"""" (insere) в наличные формы проявления этих объективных противоположностей, которые и находят свое косвенное феноменальное выражение в их сознании, в его особом внутреннем движении.",1
"В тангентальном сечении лучи линейные и веретеновидные, их клетки различной величины и формы округлые, овальные, вытянутые по оси луча или поперек ее, краевые клетки более или менее заостренные.",0
"Верхняя губа, мандибулы и базальные членики щупиков золотистые, Второй и третий членики обеих пар щупиков темно-бурые.",0
"Так, например, Н.Д. Арутюнова в «Лингвистическом энциклопедическом словаре» дает следующую дефиницию: «Дискурс (от франц. discours – речь) – связный текст в его совокупности с экстралингвистическими – прагматическими, социокультурными, психолингвистическими и др. факторами; текст, взятый в событийном аспекте; речь, рассматриваемая как целенаправленное социальное действие, как компонент, участвующий во взаимоотношении людей и механизмах их сознания (когнитивных процессах).",1
"""понятие генома в отличие от генотипа является генетической характеристикой вида в целом, а не отдельной особи.",1
Чаще всего используется калька с английского – «мягкие навыки».,1
"Эти непонятийные СД, входящие в лексический фон, мы будем теперь называть по их принадлежности - фоновыми СД.",1
"Тело червя широкое, в неподвижном состоянии - уплощенно-овальное, в со стоянии свободного плавания - удлиненно-прямое.",0
"В англо-американской традиции  навык (skill) – это сложно организованный поведенческий паттерн, приобретаемый в результате тренировки и практики.",1
"Эзофастома бокаловилная, вооружена более крупным дорсальным зубом и двумя мелкими, едва заметными субвентральными зубами.",0
"В виде механической примеси в минерале часто присутствует тонкодисперсный гематит, образующий буроватые сгущения, иногда зональные по контуру зерен.",0
"Глазной мостик узкий, 2-рядный (рис. 2).",0
"Боковые грани пластинок проиндицировать не удалось, предположительно это {100} или/и {110}.",0
Завязи войлочно-опушенные.,0
"Почки мономорфные, 4.5-9 мм длиной, яйцевидные или округло-яйцевидные, со слегка уплощенным отогнутым носиком, со стороны побега немного уплощенные, по бокам килеватые, темно- или красновато-коричневые, шерстисто-опушенные или почти голые.",0
"В связи с тем, что кристаллическая киральность является геометрической характеристикой, ее можно определить путем отнесения кристалла или молекулы к некоторой группе симметрии.",1
"Итак, сознание человека, как и сама его деятельность, не аддитивно.",1
"Внешние губные щетинки и губные щетинки объединены в один круп Хейлостома узкая, укреплена склеротизированными ребрами и часто выступает из ротового отверстия.",0
"Твердость микровдавливания VIIN = 522-604 кге/мм2, VIINcp (по 7 отпечаткам в 4 зернах) - 575 кге/мм2, что соответствует 5.5 по шкале Мооса.",0
"Анализ конкретных высказываний, опирающийся на понятие КС, представляет собой один из возможных способов изучения Фр. Значение формы - это ее системно значимое внутреннее свойство.",1
"«монолог является в значительной степени искусственной языковой формой» (из цитаты); письменный язык является искусственным, графическим изображением устного; а именно: текст - это целенаправленное речевое произведение, состоящее из неопределенного количества грамматических структур (предложений) и при этом имеющее определенный смысл, в той или иной степени отличный от смысловых показателей этих грамматических структур.",1
"Оптически двуосный, плеохроизм не наблюдается, серые цвета интерференции, угол погасания 45°, а = 1.493(5), (3 не определен,",0
"Длина переднего крыла 24-33 мм (мода 27), заднего крыла 23-29 мм; длина брюшка у обоих полов 18-25 мм.",0
6-8).,0
"Нередко линейные однорядные лучи имеют 1-2 двурядных участка (обр. 262, табл.",0
Глаза расположены в два ряда.,0
Смысл жизни как стремление с наибольшей полнотой реализовать себя в жизни;,1
Описание.,0
Излом ступенчатый.,0
Мужские сережки 2-2.5 см длиной.,0
На кутикуле задней части хвоста грубая кольчатость без латеральных гребней.,0
"Купол почти округлый, с коротким пиком, одна сторона его поверхности с ретикулом из угловатых ячей; каждая ячея окаймляет одну крупную пору.",0
"Боковые глазки соприкасаются с внутренними орбитами глаз, удалены от поперечного киля на расстояние, равное поперечному диаметру глазка.",0
Эпимеральная область (рис. 1.2 2.,0
"""система с результатом  - это «специальный случай» системы.",1
"В физике сплошных сред пондеромоторные силы понимаются как усредненные по времени си­лы, действующие на элемент среды и обусловленные либо неоднородностью поля, либо неоднородностью среды как таковой .",1
Грудь.,0
"Метатарзус задних лапок сужен в основании, его ширина в среднем отделе составляет не более 1/2 ширины голени у вершины, а длина не менее длины двух прилежащих члеников лапок.",0
Цвет порошка минерала (черта) светло-зеленый.,0
"Биологическая система есть и в то же время и химическая, и физическая система, и подчиняется законам химии и физики.",1
"Интегумент (рис. 1, 1,2).",0
"Генетическая информация о структуре отдельных белков и нуклеиновых кислот у всех организмов заключена в молекулах ДНК или РНК в виде последовательностей нуклеотидов, называемых генами.",1
"Прикорневые листья на длинных тонких черешках, с треугольной в очертании, трижды тройчатой пластинкой 3-7 см дл., 2-6 см шир.",0
"В прозрачных шлифах мариинскит имеет изумрудно-зеленый цвет, но более светлый, чем у эсколаита.",0
"Флаг продолговато-обратнояйцевидный, на верхушке выемчатый, 15-23, 8-14 мм длиной.",0
"Стеклит хрупкий, а очень тонкие листочки гибки.",0
Нижняя губа продольная серо-желтая с тонкой белой полоской на вершине.,0
"Так что изоляция является чрезвычайно важным фактором формообразования, препятствующим вторичной нивелировке.",1
Самец.,0
"Ость гладкая или с 1-2, или несколькими короткими шипиками.",0
"Прилистники яйцевидно-треугольные, островатые, в нижней части на 1/3 сросшиеся, 3-6 мм длиной, зеленые, позднее буреющие, с нижней стороны опушены простыми белыми волосками с небольшой примесью черных волосков.",0
"Если из семемы вычесть понятийные СД, то в остатке окажется совокупность непонятийных СД.",1
Описание.,0
Спиральные утолщения на стенках сосудов и волокнистых элементов отсутствуют.,0
Длина задней узкой цилиндрической части хвоста составляет 70-74% общей длины хвоста.,0
Бедра с вентральными килями.,0
Совершенная спайность наблюдается в направлении (001).,0
"Диск хорошо развит, 5-6 мм в диам., зев узкий, 1 мм в диам., головка рылец бело-шерстистая.",0
"(из цитаты) Наконец, результат деятельности целого организма также является «судом последней инстанции».",1
"Звягинит хрупкий, спайность совершенная по {001}; под микроскопом видны еще два направления средней спайности, приблизительно перпендикулярные как друг другу, так и грани.",0
В тонких сколах прозрачный.,0
"Плотность, измеренная в растворе Клеричи - 3.65(3) г/см3, рассчитанная по структурным данным и эмпирической формуле - 3.73 г/см3.",0
"Стебли одиночные или в числе нескольких, в основании коротко покрытые пленчатыми остатками листьев, 4-17 см выс., голые, до 2-3 мм в диам. у основания, ребристые, почти прямые или слегка коленчато изогнутые, простые или от середины ветвистые, с короткими междоузлиями.",0
"Цветки одиночные или в соцветиях по 2-3; цветоножки тонкие, железисто-щетинистые, 10-20 мм дл.; чашелистики до 25 мм дл., снабженные узкими, почти нитевидными и нерасчлененными густо-железистыми придатками, снизу и по краю обильно усеянные стебельчатыми железками, сверху коротко-волосистые.",0
"Эта лента проходит в стенке правой складки бороздки (рис. 3В. 3Д, 3Е;",0
"Но «слово»... возникает... в процессе общественной практики, а значит, и является фактом объективной действительности, независимым от индивидуального сознания человека (из цитаты);",1
"В центре створки ареолы расположены безпорядочно, на периферии образуют короткие радиальные ряды.",0
А.Ф.Корниенко постулирует: «психика – это свойство мозга; нет мозга – нет психики» .,1
"Человек рассматривается как «рефлексивное животное», способное как бы создавать самое себя за счет интериоризации наблюдений и действий, осуществляемых по отношению к нему другими людьми.",1
"Цитик поперечный (10 : 28), его ячейки более мелкие чем на среднеспинке, Заднеспинка в виде небольшой пластинки, в глубоких ячейках.",0
"Перед клоакой, с 1зентрал ной стороны кольца кутикулы расширены, чис. таких колец 27-35.",0
"Верхние тычинки слегка превышают но длине верхнюю губу, нижные ей равны.",0
Тегмен прямоугольной формы с тонкими склеротизо- ванными отростками.,0
Вариации.,0
,1
"Наука – система знаний, состоящая из научных понятий, законов и теорий.",1
Термин образ автора предложен В.В. Виноградовым как важнейший из инструментов стилистического анализа художественной речи;,1
"Семенник один, прямой.",0
"Третий членик усика (флагелломер 1) в 1.6- 1.7 раза длиннее своей ширины, в 3.8-4.0 раза длиннее 2-го членика, длина 3-го членика составляет 0.7 длины 4-го членика; длина последнего составляет 1.0- 1.05 длины 5-гс членика.",0
"Например, такие выраженияпредставляют собой различные коммуникативные фрагменты.",1
его базального диаметра.,0
Плечевой бугорок с волосками.,0
"Оно может рассматриваться не только как акт осознанного, рационально оформленного речевого обмена информацией, но и в качестве непосредственного эмоционального контакта между людьми.",1
"Корневище короткое, стебли плотно скучены.",0
Плодоношение - конец VIII-IX.,0
"Другая трактовка состоит в том, что сознание объявляется внутренним знанием или убеждением, которое выражается прежде всего в понимании и оценке своих собственных состояний.",1
Стороны панциря прямые или слегка выпуклые.,0
"Ее длина, измеренная посредине, в 2.7 раза меньше ширины.",0
"""Умственное действие характеризуется тем же: оно также представляет определенное целенаправленное изменение своего предмета Умственное действие есть умение произвести «мысленное» преобразование предмета. предметом моего действия являются звуки речи, а буквы являются только средством обозначения этих звуков;",1
"Стрелки довольно тонкие, голые.",0
"Анальная лопасть развита, округлая.",0
Остальные скпериты груди целиком темно-бурые.,0
Смысл жизни - это психологический способ переживания жизни в процессе ее осуществления.,1
Цвет при жизни.,0
"Клетки очень маленькие, 8-11 мкм длиной, 4-6 мкм шириной, обычно эллипсоидные, с апикальными щетинками и воротником вокруг проксимального конца жгутика.",0
"""Мейоз – это особый тип клеточного деле- ния, в результате которого образуются клетки, содержащие гаплоидный набор хромосом.""",1
"Язык, как и другие знаковые системы, - это не просто заместитель реальных вещей.",1
Явление было названо апокампическим разрядом или апокампом;,1
"Коготки короче шпор, но шире и сильно изогнуты, расставленные.",0
Излом ступенчатый.,0
"Реальной единицей такого общения является, по его мнению, высказывание, принципиально отличное от предложения как единицы языка.",1
"Стебли многочисленные, 20-35 см высотой, восходящие, покрытые чешуевидными коричневыми листьями, опушены короткими и более длинными вниз изогнутыми, нежелезистыми волосками, выше иногда со значительной примесью коротких железистых волосков.",0
Аксиальная паренхима представлена достаточно обильной апотрахеальной - диффузной и скудной паратрахеальной-вазицентрической типами.,0
"Кутикула кольчатая, орнаментирована.",0
"Строго говоря, это («геномные мутации») – модификационные (т.е. ненаследуемые) изменения белков, которые тем не менее влекут за собой наследственные изменения генома.",1
"Интенсиональность и экстенсиональность значения - это, по сути, две стороны данного процесса, свидетельствующие о его целостной и эластичной природе.",1
"Функция данной лексемывыступает не как отдельный самостоятельный объект, а как один из элементов более широкого целого во взаимодействии с другими его элементами.",1
"Мы условно будем говорить о контакте, так как термин """"коммуни­кация” обычно воспринимается как синоним общения и в то же время несет определенную (нежелательную в данном случае) методологическую нагрузку.",1
Узкая пленчатая верхушка чешуи без ресничек по краю или с немногими короткими ресничками.,0
"Брюшко серое, без рисунка, дорсально с редкими черными щетинками.",0
"Здесь t - время, mp - масса атома, z - вертикальная координата, g - ускорение свободного падения.",1
"Хрупкий, твердость около 2.5-3 (по Моосу), спайность слабая по (010).",0
И эту ситуацию хочется назвать имитацией авторства.,1
"Рыльца 0.3-0.7 мм длиной, двулопастные.",0
"Листья голые, прикорневые, на черешках 2-3 см дл.; с ланцетными влагалищами; пластинки 5-8 см дл., 2-3 см шир., в очертании яйцевидные, перистые, с сегментами сидячими или почти сидячими, яйцевидными, до 1.5 см дл., 1 см шир., крупнозубчатыми.",0
Цвет на препарате.,0
"Четыре головные сенсиллы в форме тонких щетинок длиной 2.0- 2.5 мкм, что равно 22-26% диаметра области губ.",0
"""Социально-эмоциональные навыки – это концепция, объединяющая несколько близких по смыслу, но отличающихся по контексту употребления понятий.",1
"Это (навыки XXI века) понятие описывает набор навыков, который обеспечивает согласованность действий и интеграцию различных сфер для достижения успеха в современном мире.",1
Самец (голотип).,0
"Листья 4-6 см дл.; рахис листа волосистый и железистый с немногочисленными изогнутыми шипиками; прилистники хорошо развитые, с длинными заостренными ушками 11-18 мм дл., 3-5 мм шир., сверху голые, снизу слегка опушенные, но краю усеянные железками и единичными волосками; листочки в числе 5-7 удлиненно-эллиптические, мелкие 14-25 мм дл., 8-14 мм шир., при основании клиновидные с длинно заостренной верхушкой, сверху голые или с единичными волосками, снизу опушены, по средней жилке с примесью железок, по краю сложно-зубчатые с железками на концах зубцов.",0
"Индивиды стеклита зачастую в разной степени расщеплены, иногда напоминают открытую книгу.",0
"II, /, 3, 4).",0
"Третий членик в 1.3-1.6 раза длиннее 4-го, равен 0.8-1.0 длины 6-го членика, 1.0-1.3 длины шпица, с 3-12, в норме с 4-8, вторичными ринариями в базальной части (рис. 1 б).",0
"Повторяющиеся ситуации взаимодействия членов общества обслуживаются типическими формами речевой коммуникации, которые носят название жанров общения.",1
"В отечественной психологии под навыком принято понимать действие, доведенное до автоматизма путем многократных повторений;",1
"Таким образом, синтаксический признак - это теоретический конструкт, позволяющий записать синтаксическую информацию (в рассмотренных случаях - информацию об особенностях управления) в сокращенном и обобщенном виде.",1
"В качестве средств выражения модуса текста, кроме специфических – заголовков/заглавий, текстовых пробелов, членения на абзацы и элементы диалога, интонации в устно произнесенных текстах и под., нами рассматриваются те же средства, что и в модусе высказывания. и что мы бы назвали сложными модусными перспективами.",1
"В последнее время все шире применяется технология так называемой автоматической навигации, которая осуществляется при помощи спутниковых средств связи - глобальных позиционных систем. каждое подобное движение - это коммуникативное событие;",1
"Показатели преломления, измеренные в иммерсионных жидкостях (X = 589 нм): Np = 1.626(5), Nm = 1.714(3), Ng= 1.740(5).",0
"Критерием развития личности служит наличие или отсутствие смысла жизни. понятие смысла жизни, или жизненной концепции, которое в известной мере характеризует теоретический способ организации личностью жизни.",1
"Трубка венчика 1.2 см длиной, в верхней части расширенная, изогнутая, довольно сильно выставляется из чашечки, верхняя губа 2.5-3 мм длиной, почти до основания рассеченная на широко-обратнояйцевидные доли, нижняя губа 5-6 мм длиной, с полукруглыми 1-1.5 мм длиной и 2.0-2.5 мм длиной, и почковидной, по краям мелкозубчатой, на верхушке слегка выемчатой долей средней губы 3.5-4 мм длиной, 5-6 мм шириной, с бородкой волосков.",0
В других концепциях сознание рассматривается как соотнесение индивидом своего субъективного опыта с социально-выработанными образцами.,1
"Рылец 2, редко 3.",0
"Говорилось, что „сознание"" есть термин очень сбивчивый»; оно понимается главным образом как феномен сугубо индивидуальный, связанный с накоплением, трансформацией и организацией опыта индивида, или как проявление духовной связи между людьми.",1
"I, 2).",0
"Столбик 0.5-1.5 мм длиной, цельный или немного расщепленный.",0
Твердость по шкале Мооса 2Уг-3.,0
Орешки неизвестны (рис. 1).,0
"Одной из форм человеческого общения, получающей широкое распространение под влиянием научно-технической революции, является многоканальная и многократно опосредованная духовная коммуникация. .",1
"Существование, жизнь – цель живой системы;",1
"Под микроскопом в проходящем свете звягинит бесцветный, не плеохроирует.",0
Это есть три (как минимум) сложные модусные перспективы в тексте; сложные модусные перспективы – это не сам модус.,1
"Ферроиндиалит хрупкий, с раковистым изломом.",0
"Сбоку хелицеры треугольной формы с расширенным основанием, выступающим вперед за пределы головогруди (рис. 1).",0
"«Текст,- пишет он,- это функция времени» (из цитаты);",1
Наука о целях и целесообразности – телеология.,1
"Зс и 4d (32-49) тонкие, гладкие;",0
"Вблизи субмаргинального ребра ретикулум отсутствует, и поверхность щита выглядит гладкой.",0
"""Первоначальное определение «один ген – один признак» оказалось слишком расплывчатым;",1
"Наличник с предвершинной поперечной блестящей областью, двумя слабыми бугорками на переднем крае и коротким базальным срединным килем, поверхность наличника гладкая.",0
"«принцип системности, прошедший естественный отбор временем, радикальным изменением идеологического контекста и сменой ключевых фигур нашей психологической науки, может быть сформулирован в виде необходимости в психологии многоуровневых объяснений, объединяющих разные уровни причинности.",1
"Остальная поверхность головы в мелких ячейках, на фоне которых расположены крупные точки.",0
"Имеется 10 пар генитальных, 2 пары анальных и 4 пары аданальных щетинок.",0
"Многолетник с толстым волокнистым корнем и корневищем, несущими спящие почки и цветоносные стебли.",0
Общение представляет собой многогранный процесс взаимодействия и взаимовлияния людей друг на друга.,1
"Стебелек поперечный (10 : 34), в продольных резких морщинках, 2-й тергит поперечный (26 : 40), в продольных, довольно густых морщинках, достигающих % длины тергита.",0
"Си, изогнута.",0
"Естественны поэтому и такие подходы к определению общения, когда последнее характеризуется как """"процесс проявления личностного отношения».",1
"Теория покоя – статика, теория движения – динамика.",1
"Мотивировка наименования, тот признак, который делается представителем понятия для сознания,-это несомненная СД;",1
"4, 1-3) с эктопарамерами, в профиль похожими на таковые Ph. gran- dis, но наиболее выдающийся сзади выступ эктопарамеров расположен выше (в верхней половине эктопарамеро в), а срединная выемка задней части эпифаллуса почти трапециевидная (но не угловидная и не округлая).",0
"В настоящее время общая теория относительности (ОТО), являясь общепризнанной теорией гравитации;",1
"Солитоны - волны, локализованные за счет нелинейных механизмов, - обычно разделяются на два класса.",1
Не растворим в воде и не флуоресцирует.,0
"Оно представляет собой и отношение людей друг к другу, и их взаимодействие, и обмен информацией между ними, их духовное взаимопроникновение.",1
"Следует также отметить, что прионизация белков и шире – образование амилоидных агрегатов вовсе не обязательно представляет собой патологический процесс.",1
"Спайность совершенная по (001), хорошая по (100) и (010), отдельности не наблюдалось.",0
"Однако общение, как это уже отмечалось нами ранее , достаточно многогранное явление.",1
"II, 2).",0
"Иными словами, психология есть на современном этапе теория деятельности.",1
"Кроющие чешуи светлоокрашенные (палевые), у средней жилки нередко присутствует красно-бурый цвет, который часто сохраняется лишь в виде красно-бурых продольных штрихов; в средней части чешуи расположена выступающая более светлая жилка, выходящая на верхушке из узкого неглубокого выреза в виде ости 5-7 мм дл.",0
"КФ представляет собой единицу принципиально иного порядка; именно коммуникативные фрагменты, то есть целые готовые выражения, являются первичными, целостными, непосредственно узнаваемыми частицами языковой материи.",1
"Такое понимание мышления хорошо выражено Э. В. Ильенковым, подчеркивающим необходимость рассматривать «мышление как деятельность, созидающую науку и технику, то есть как реальный продуктивный процесс, выражающий себя не только в движении слов, а и в изменении вещей» (из цитаты).",1
"Фр всегда является частью комплекса функций, выполняемых комплексом средств, среди которых одни играют роль исходных систем, а другие  - роль среды. тип потенциального соотношения ́система - среда выступает как настоящее актуальное (Фп, требующая связи презентной формы с актуальной ситуацией), другой - как настоящее историческое (Фп, программирующая функционирование данной формы в той среде, которая представлена повествовательным контекстом и ситуацией повествования).",1
"Секреторные канальцы септированные, по одному крупному в ложбинке и два на комиссуральной стороне.",0
"1с (41- 53) дерете новидные, опушенные.",0
Одна из текстообразующих ролей модуса – это также создание автором сложных модусных структур.,1
"Цветоножки не сколько неравные, при плодах слегка утолщенные, 5-7 мм дл.",0
"Голова снизу в густых длинных волосках, размеры которых в 2 раза превышают длину волосков на глазах.",0
"Тело черное, жужжальца черные.",0
Фр в каждом конкретном случае - это реализация некоторой способности в данном акте речи.,1
"В проходящем свете минерал зеленый, без дисперсии и плеохроизма.",0
"Дискурсивная деятельность и, шире, дискурсивное поведение есть способ самовыражения языковой личности;",1
"Кустарник или невысокое дерево с довольно сильно опушенными молодыми побегами; кора ветвей серая; колючки малочисленные или вовсе отсутствуют, тонкие, до 1 см дл.; почки мелкие, шаровидные, 2-4 мм в диам.",0
Створки выпуклые с плоской центральной частью лицевой поверхности.,0
"Колоски одиночные, на коротких ножках (на веточках могут быть сдвоены), удлиненно-яйцевидные, 1-2.7 см дл.",0
Передние голени бурые с тонким светлым кольцом в базальной трети.,0
"То, что мы называем внутренними переживаниями, суть явления, возникающие на поверхности системы сознания, в форме которых сознание выступает для субъекта в своей непосредственности.",1
Постботридиальная и нотогастральные поперечные полосы слабо выражены по сравнению с ювенильными стадиями и видимы только в расчлененных экземплярах.,0
"Язык предстает как иерархия единиц различных порядков; целое, которое мы называем нашим “знанием” языка; которое можно определить как неустойчивую, или динамическую заданность; языковой материал, с одной стороны, существует для говорящего в конкретном и непосредственном виде, как собрание готовых языковых “предметов”;",1
"Законы телеологии - это требования, предъявляемые к в целом (к сумме) и к отдельным ее слагаемым.",1
"Еще один широко используемый термин – некогнитивные навыки – пришел из экономических исследований, где под ним понимается все, что не относится к рациональным аспектам принятия экономических решений . его можно определить как «все, что не интеллект»;",1
"Прицветники 1.6-3 мм длиной, обратнояйцевидные или продолговатые, на верхушке тупые или закругленные, бурые, с обеих сторон опушенные длинными волосками (опушение изнутри более густое).",0
"Под первыми, понимаются все те случаи, когда какие-либо посторонние живому организму факторы препятствуют полному перемешиванию.",1
Стоматоцисты неизвестны.,0
Гааза голые округлые.,0
"Таким образом, коммуникация предстает не как данность, а как заданность.",1
Внутренние губные сенсиллы в форме мелких папилл и едва заметны.,0
"Волоски 3-го членика слабо головчатые (0.022-0.028), 0.6-0.8",0
"Под этим параметром имеется в виду относительное текстовое пространство, отведенное под авторское начало""",1
"427). В иммерсии бесцветный прозрачный, двуосный (-), с отрицательным удлинением пластинок и близким к прямому угасанием (cNp = 0-7°, возможно, из-за расщепления кристаллов); ng 1.459, пр 1.453, двупреломленне 0.005-0.006.",0
Взаимодействие между популяциями есть прежде всего изначальное непрерывное взаимоотражение их статических структур.,1
"Таким образом, контекст - это лингвистическая ситуация.",1
"Таким образом, текст представляет собойсообщение, в котором снимается энтропия, порождаемая отдельным предложением.",1
Экскреторн пора локализуется слегка позади нервного кол ца.,0
Спайность совершенная но излом листоватый.,0
"Лоб с широким желобком, глубина которого составляет 0.20-0.22 расстояния между вершинами усиковых бугров (рис 1 а).",0
В заднем крыле начало /Ссектора сильно сдвигается по поперечной жилке в сторону МР-1.,0
"Соцветие зонтиковидное, с 1(2) короткими веточками.",0
"Интроны – участки ДНК, копии которых удаляются из первичного транскрипта и отсут­ ствуют в зрелой РНК.",1
"Диалог таким образом - это не то, что выбирается, а то что испытывается;",1
"Деятельность - это якобы не поведение, а поведение - не деятельность.",1
Схема абсорбции: Ng > Nm > Np.,0
"Объект (предмет, продукт) деятельности, имея предметное, внешнее бытие, в то же время выступает как идеальное образование, как пси­хический образ, и таким путем детерминирует психическую деятельность.",1
Вычисленная плотность равна 3.56 г/см3.,0
"Стебель тупотрехгранный внизу и остротехгранный в средней и верхней части, на верхушке переходит в трехгранный прицветный лист, который немного длиннее, равен или короче соцветия.",0
Растение 60-80 см выс.,0
"Текст как целое обладает собственной предикативностью, отличной от предикативности входящих в него компонентов.",1
"Это, во-первых, теории социальной деятельности, в которых последняя выступает в своем отношении к объекту и к реализуемым в ней общественным отношениям как категория философско-социологическая без каких-либо попыток перевода ее в план конкретно-психологической интерпретации.",1
"Дарвинизм или теория происхождения видов естественным отбором является одной из основных теорий телеологии и состоит из трех частей: из теории изменчивости живых систем, теории естественного отбора в борьбе за существование и теории наследственности (генетики).",1
"Важнейшей единицей такого рода, лежащей в основании мнемонического владения языком, мне представляется коммуникативный фрагмент.",1
"Гоностиль (рис. 2, 2) короткий, длина в 1.8 раз больше его ширины, крупный с широко усеченной слегка вытянутой к конечному зубцу вершиной, окруженный тонкими щетинками и группой мелких зубчиков над конечным.",0
Крылья.,0
"(Длина тела самцов 8.9-9.2, самок 9.2-12.2, ширина, соответственно, - 2.5-2.6 и 2.7-2.8 мм.",0
"В клетках лучей и аксиальной паренхимы обнаружены кристаллы оксалата кальция и кристаллический песок (обр. 261, табл.",0
"Соцветие многоцветковое, рыхлое, щитковидное; цветоножки и гипантии с курчавым опушением, уменьшающимся но мере созревания плодов; чашелистики яйцевидно-треугольные или широкотреугольные, при плодах приподнятые или прямостоячие; тычинок 18-20; стилодиев 3-5, свободных; плоды шаровидные, небольшие (0.7-0.8 мм в диам.), черные, суховатые.",0
При этом случайность определяется как беспричинность.,1
"Черта белая, блеск стеклянный.",0
"Обертки 11-13 мм шир., довольно узкие, зеленые; наружные листочки обертки от яйцевидных до яйцевидно-ланцетных, прилегающие к внутренним, но краям довольно широкобеловатые, почти перепончатые, с заметными жилками, без рожков, внутренние листочки линейно-ланцетные, без рожков или отчасти с едва заметными рожками.",0
Понятие «социально-эмоциональная компетентность» чаще всего встречается в контексте образовательного процесса.,1
"Похожа на самца, но с передними ногами и генитальной пластинкой примерно как у самки Ph. boldyrevi; яйцеклад короче, чем у последнего вида (в 1.3 раза короче заднего бедра).",0
В ультрафиолетовых и катодных лучах минерал не люминесцирует.,0
"Головогрудь овальная, спереди тупо",0
Описание.,0
"Ноги бурые, с желтым рисунком, в черных редких шипах.",0
"Прилистники широкосерновидные, с малым количеством крупных зубцов, на стерильных побегах более крупные.",0
"По краям лучи обрамляют слои квадратных и короткостоячих клеток, высота которых в 1.2-1.5 раза превышает длину, иногда такие слои перемежаются со слоями лежачих клеток.",0
"Длина тела голотипа 1078, ширина 713, пяти паратипов - 1078-1261 х х 730-780, в среднем 1148 х 750, соответственно.",0
"Скапус снизу отчетливо с двумя килями, нижний киль пластинчатый, верхний слабый.",0
Причем орнамент кутикула на разных участках тела разный.,0
"Передние и задние линии Банкса развиты в обеих парах крыльев, стигмы белесые, хорошо заметны на темном фоне.",0
"Знаковый материал этого кода есть не что иное, как нейрофизиологические следы репрезентативно-двигательных коммуникативных способов передачи информации (жестового, мимического, интонационно- звукового и т.д.).",1
"Такое понимание позволяет рассматривать определенную группу носителей языка, имеющую сходные речеповеденческие проявления, как «коллективную языковую личность».",1
Дискурс – это речь «погруженная в жизнь».,1
"Окончание этого отростка служит источником плазменных «пуль», представляющих собой светящиеся следы распространения волн ионизации, скорость движения которых составляет примерно 200 км/с . Именно она называется апокампом.",1
"Зонтички 11-15-цветковые; листочки оберточки сходные с листочками обертки, по краю короткошероховатые, короче зонтичка; цветоножки 2-5 мм дл., ребристые, короткошероховатые или почти голые, немного утолщенные.",0
Наблюдатель здесь - активная сила;,1
"Бедра всех ног желтые в базальной половине и с желтыми коленками, дистальная их часть бурая.",0
"Г.Г.Филиппова использует термин «интеллектуальная форма регуляции деятельности», функция этой формы регуляции – «изменение поведения субъекта в соответствии с ситуативными, неповторяющимися изменениями объекта».",1
"Иными словами, текст – это не что иное как взгляд на дискурс только с точки зрения внутреннего (иманнентного) строения речевого произведения.",1
"Сознание рассматривается так же, как тотальность впечатлений, мыслей и чувств, которые создают личность.",1
"Пальпы (139-143) четырехчлени- ковые, формула щетинок 0-1-3-10(+1ш).",0
"Но быть подверженным коммуникации - это не то же, что быть повременным ею;",1
"В перечисленных подходах сознание трактуется как нечто, вытекающее из опыта индивида, как интегратор его внутренней жизни - впечатлений, переживаний, мыслей и т.д.",1
